Temperature (K),h Reference,h GRI,h Pure,h CP HEOS,h CP SRK,h CP PR,u Reference,u GRI,u Pure,u CP HEOS,u CP SRK,u CP PR,s Reference,s GRI,s Pure,s CP HEOS,s CP SRK,s CP PR,cp Reference,cp GRI,cp Pure,cp CP HEOS,cp CP SRK,cp CP PR,cv Reference,cv GRI,cv Pure,cv CP HEOS,cv CP SRK,cv CP PR,rho Reference,rho GRI,rho Pure,rho CP HEOS,rho CP SRK,rho CP PR
320.0,,257.8177518905485,449.323844496314,448.4826793081208,532.229935050125,495.74455742015385,,185.0616567257598,376.5174120915249,375.6979882405656,357.2968380615121,330.9835204592804,,1.9294857919758264,3.0019425343049417,2.9903695901035037,2.9692477583241943,2.7080410333014506,1.062,0.9220903353579176,1.0697276328034167,1.062017709081658,1.0707298569694672,1.065861111458474,0.6811,0.6622471383408154,0.6866530955407308,0.6811032706543304,0.6899613483184184,0.6834315239554892,125.69,121.85834712430798,125.65279402643483,125.68862051515991,121.85834712430798,121.85834712430798
330.0,,267.0487021693481,459.97358185474104,459.0520788064175,542.7746655829403,506.21386217830934,,191.6941750343884,384.0578458049341,383.1677017596664,364.74260701363966,338.3659073737032,,1.9578907968520984,3.034714271207337,3.0228941626158967,3.0000298908523364,2.7384274073695343,1.0522,0.9241210608860518,1.060489495770938,1.052164919163114,1.0613960798111466,1.0572185181819524,0.68162,0.6642778638689496,0.6881345937241762,0.6816203484141238,0.6906658372625883,0.6844386275252117,121.03,118.16566993872287,120.98770527354351,121.03482400942464,118.16566993872287,118.16566993872287
340.0,,276.30058582009696,470.53858486682134,469.53149953068527,553.2545706793046,516.6275065583965,,198.34762671496628,391.55292932739076,390.5855300566307,372.1582457035601,345.7236381893824,,1.9855102510112856,3.0662545113527684,3.054178946976673,3.029849721564231,2.767884549115852,1.044,0.9262756067052987,1.0527358614447428,1.043971209339958,1.0534614410490173,1.049883315998124,0.68246,0.6664324096881965,0.6898069875844,0.6824556151552834,0.6916046000893317,0.6856574925497757,116.76,114.6902090581722,116.70953610125146,116.7645844103887,114.6902090581722,114.6902090581722
350.0,,285.5745992915763,481.03245587814075,479.9361253231405,563.6784695393934,526.9932775044169,,205.02320821627458,399.0121786784189,397.96230097465855,379.5495053320997,353.0618983531598,,2.012393172802448,3.0966741141557725,3.0843398707074683,3.0587743098300124,2.796475973745684,1.0372,0.9285456557040831,1.0462280343282855,1.0371660463191876,1.0467308722458943,1.0436756334284027,0.68357,0.6687024586869807,0.6916475049406078,0.6835720701219735,0.692761769581722,0.6870745159266748,112.83,111.41334594222442,112.76787151675055,112.82776436035073,111.41334594222442,111.41334594222442
360.0,,294.8718568728842,491.46667665560807,490.27872983656096,574.054289754329,537.3182031203871,,211.72203382741145,406.443587210604,405.30710916184046,386.9215829925931,360.385389696443,,2.038584205519775,3.126068589429224,3.1134762669011398,3.086864159766933,2.8242591038205456,1.0315,0.9309230930574095,1.0407779103479302,1.031535073302978,1.0410436505960974,1.0384468547035182,0.68494,0.6710798960403072,0.6936376621751797,0.6849381884293434,0.6941215400015907,0.6886758727387505,109.18,108.31853077716264,109.12112332943335,109.18310508065994,108.31853077716264,108.31853077716264
370.0,,304.1933927163019,501.8510428558108,500.57016201225895,584.3891663676408,547.6086322010048,,218.44513770065817,413.8539437235513,412.6276686226261,394.279176403134,367.69837489327136,,2.0641241025635346,3.154520971701101,3.141674024865033,3.1141739932824777,2.8512859715453707,1.0269,0.9334000062268624,1.0362345238633552,1.0269057100575971,1.0362657147680072,1.0340726774406077,0.68653,0.6735568092097601,0.6957617758693784,0.6865265306846396,0.6956682564681518,0.6904476476269976,105.8,105.39100291832041,105.73461776903991,105.79627619161091,105.39100291832041,105.39100291832041
380.0,,313.5401628601595,512.1939859320819,510.81971018760487,594.6895266959168,557.8703027563898,,225.1934758743447,421.24906607197175,419.9305751360226,401.62653113398596,375.004716120544,,2.089050147888172,3.182104010602877,3.169007996469594,3.1407534153014813,2.8776038255749636,1.0231,0.9359686849606069,1.032474703260663,1.0231369949514677,1.0322840044604942,1.0304479906450452,0.68831,0.6761254879435045,0.6980060262137882,0.6883127912199097,0.6973865099172213,0.6923759646024673,102.64,102.61755547310143,102.57917113137559,102.63842914361521,102.61755547310143,102.61755547310143
390.0,,322.9130472517012,522.502816164796,521.035379855641,604.9611635786963,568.1084016070153,,231.9679282957154,428.63397604371556,427.2215051160123,408.9674818435537,382.30790911690065,,2.1133965218270387,3.208881871575396,3.195543865336994,3.1666474891794367,2.9032556579402033,1.0201,0.9386216212933868,1.029396459489698,1.020112291180948,1.0290022307041953,1.0274830421660073,0.69028,0.6787784242762843,0.7003578748301618,0.6902751419114168,0.6992612298809051,0.6944471088991466,99.685,99.98633610199629,99.63001152036324,99.6851066015161,99.98633610199629,99.98633610199629
400.0,,332.3128517699522,532.7839094260638,531.224108939106,615.2092991471973,578.3276166637744,,238.76930084379535,436.0130327132992,434.5053688849078,416.30548867633604,389.6111135415,,2.1371946205942973,3.2349114786223327,3.2213396209840885,3.191897236740924,2.9282806636454186,1.0177,0.9413515095465268,1.0269142275814578,1.0177339639042988,1.0263376726352689,1.0251005327067368,0.69239,0.6815083125294246,0.702805709870158,0.6923937760594723,0.7012777699206741,0.6966476367762996,96.915,97.48667769944637,96.86595068839218,96.91540810644068,97.48667769944637,97.48667769944637
410.0,,341.740310248583,543.0428531371092,541.3919371329658,625.4386407538925,588.5321831539122,,245.59832735225515,443.390035960518,441.78643073016127,423.64366970314654,396.9171803111682,,2.16047333632932,3.260243590376606,3.24644673739023,3.21654007462156,2.9527146431224764,1.0159,0.944151246327932,1.024955386510635,1.0159194368251412,1.0242187205575803,1.0232333843102899,0.69465,0.6843080493108297,0.7053386357939054,0.6946505879314475,0.7034219825425032,0.6989644709536306,94.311,95.10895385311842,94.26873966311003,94.31134334078901,95.10895385311842,95.10895385311842
