Temperature (K),h Reference,h GRI,h Pure,h CP HEOS,h CP SRK,h CP PR,u Reference,u GRI,u Pure,u CP HEOS,u CP SRK,u CP PR,s Reference,s GRI,s Pure,s CP HEOS,s CP SRK,s CP PR,cp Reference,cp GRI,cp Pure,cp CP HEOS,cp CP SRK,cp CP PR,cv Reference,cv GRI,cv Pure,cv CP HEOS,cv CP SRK,cv CP PR,rho Reference,rho GRI,rho Pure,rho CP HEOS,rho CP SRK,rho CP PR
1350.0,,18999.531090189543,19893.127966265536,,19337.0096132693,19314.246709726845,,13596.780083353857,14409.40088228646,,13815.443869114686,13773.45317187053,,47.31484873697145,54.563121109574155,,50.392191288094075,49.05279765561305,,15.695033415770661,15.707422855849622,,15.702086363676337,15.708141430241659,,11.570796005972426,11.600871037299711,,11.571895902287133,11.568822805599858,,1.8198650586224963,1.7954016282512357,,1.8198650586224963,1.8198650586224963
1360.0,,19156.58749367371,20050.29752746217,,19494.128902423105,19471.431081387665,,13712.59411274004,14525.415995893673,,13931.301313292674,13889.3275859222,,47.43075795164054,54.679113845637374,,50.50864110490852,49.16916490784882,,15.716245923405962,15.726478723958428,,15.723882580849464,15.729886132931966,,11.592008513607729,11.619856013133427,,11.593826904944109,11.590787488082142,,1.8064836978973307,1.7824038866325276,,1.8064836978973307,1.8064836978973307
1370.0,,19313.855978585092,20207.657664216924,,19651.466502826795,19628.833177711633,,13828.62022355344,14641.621338416502,,14047.377576854484,14005.420691870731,,47.54597337937442,54.794396427474126,,50.624394514970135,49.28483721333189,,15.737449409931067,15.745537636618907,,15.74572068171804,15.751673420301428,,11.613212000132833,11.638843586483988,,11.615796349575227,11.61279000181019,,1.7932976855039195,1.769592878567156,,1.7932976855039195,1.7932976855039195
1380.0,,19471.336446007095,20365.208397633192,,19809.02280499537,19786.45339778379,,13944.858316877464,14758.016928529607,,14163.673036647991,14121.732867953742,,47.660505039821196,54.908979200094024,,50.73946197132991,49.39982498878129,,15.758642137550082,15.764597770403318,,15.767595516687242,15.773498130347498,,11.634404727751846,11.657831933923656,,11.637799193794558,11.63482531979072,,1.7803027747393985,1.7569646079229873,,1.7803027747393985,1.7803027747393985
1390.0,,19629.028779744287,20522.949731650922,,19966.79814851996,19944.292089598104,,14061.30827651667,14874.602767983572,,14280.188019033123,14238.264441907195,,47.7743627231171,55.022872272017764,,50.85385366317115,49.51413838820886,,15.779822388288707,15.783657465083655,,15.789502039160665,15.795355204311521,,11.655584978490474,11.676819506983135,,11.659830494210018,11.656888513529061,,1.7674948411081797,1.7445151918561288,,1.7674948411081797,1.7674948411081797
1400.0,,19786.932846520565,20680.881653590943,,20124.792823102358,20102.349551095904,,14177.969969194965,14991.378842136786,,14396.922800899878,14355.01569198321,,47.88755599660981,55.136085522489466,,50.967579524131445,49.62778731119608,,15.800988463994289,15.80271510988276,,15.811435306731124,15.81723968786545,,11.676751054196053,11.695804657639028,,11.681885407789256,11.678974754414401,,1.754869877957407,1.7322408568209255,,1.754869877957407,1.754869877957407
1410.0,,19945.048496177424,20839.004134690702,,20283.007069600408,20260.626031214997,,14294.84324475384,15108.345120479371,,14513.877610697935,14471.986847979499,,48.00009421134204,55.24862860833355,,51.08064924033602,49.740781410884395,,15.822138686335773,15.821769066961291,,15.833390482159489,15.83914673208655,,11.697901276537538,11.71478585979732,,11.703959193004762,11.701079314883318,,1.7424239922981348,1.720137934747574,,1.7424239922981348,1.7424239922981348
1420.0,,20103.375561872166,20997.317130601423,,20441.441081082256,20419.121730947674,,14411.927936350603,15225.501557119103,,14631.052629475833,14589.178092278396,,48.11198650830679,55.36051097061976,,51.193072258153045,49.853130101689345,,15.843271396803722,15.84081781940179,,15.855362834151794,15.861071594230316,,11.719033987005488,11.73376170830598,,11.726047210768998,11.72319756937252,,1.7301534008030772,1.7082028593792282,,1.7301534008030772,1.7301534008030772
1430.0,,20261.91386027609,21155.82058188918,,20600.095003887353,20577.83680440531,,14529.223860656548,15342.848091271877,,14748.447991927565,14706.589560893357,,48.223241824482365,55.471741841086086,,51.304857791681236,49.964842566749056,,15.864384956710325,15.859859932676454,,15.877347737944525,15.883009638311618,,11.74014754691209,11.752730582372687,,11.748144925169875,11.745324995071156,,1.7180544259722867,1.6964321627608467,,1.7180544259722867,1.7180544259722867
1440.0,,20420.663191772746,21314.514414508012,,20758.968938692586,20736.77135988796,,14646.730818055217,15460.384647724699,,14866.063787444848,14824.221344521107,,48.333868898657805,55.58233024826674,,51.41601482997998,50.075927765116745,,15.88547774718938,15.878893829139397,,15.899340675708329,15.904956335504213,,11.761240337391145,11.771691276880583,,11.770247904017301,11.76745717248342,,1.7061234924585902,1.684822471872506,,1.7061234924585902,1.7061234924585902
