Temperature (K),h Reference,h GRI,h Pure,h CP HEOS,h CP SRK,h CP PR,u Reference,u GRI,u Pure,u CP HEOS,u CP SRK,u CP PR,s Reference,s GRI,s Pure,s CP HEOS,s CP SRK,s CP PR,cp Reference,cp GRI,cp Pure,cp CP HEOS,cp CP SRK,cp CP PR,cv Reference,cv GRI,cv Pure,cv CP HEOS,cv CP SRK,cv CP PR,rho Reference,rho GRI,rho Pure,rho CP HEOS,rho CP SRK,rho CP PR
1220.0,,2446.3615152289094,4438.666520953049,4440.206871283866,6709.26352216584,6109.2037201315015,,1901.7561369651958,3891.2137278128266,3892.1178188340687,4426.323679923933,4065.803927320618,,6.668916695285466,7.614824265366204,7.617143778210638,15.052168459300663,13.39571559140775,2.5171,2.4491898974816424,2.4973073336135743,2.5170794697008176,2.5417488905383516,2.541474462781053,2.0079,1.9876599159022228,1.990618349926742,2.007850841746965,2.0160109201379304,2.0113978641289836,18.153,17.995207679532495,18.173663094646997,18.152948024180375,17.995207679532495,17.995207679532495
1230.0,,2470.8871746420846,4463.659478648018,4465.400610008528,6734.683852758408,6134.614374706003,,1921.666496562575,3911.3745266380483,3912.4670248088623,4446.823851414927,4086.277237748353,,6.688937715462609,7.635226770959461,7.637710184221064,15.072673159073256,13.416172601005478,2.5217,2.455936304375646,2.50129637575714,2.5216760758617824,2.546271022534314,2.5460580935066033,2.0137,1.994406322796226,1.995638736442885,2.0137254229323402,2.0222113831511335,2.0176559640366074,17.997,17.84890517807288,18.017505992886253,17.996749644978397,17.84890517807288,17.84890517807288
1240.0,,2495.480127634306,4488.692721624864,4490.640540814752,6760.150842428474,6160.072564645435,,1941.6441497390024,3931.5803677228596,3932.8684030652453,4467.378234434597,4106.8054485885905,,6.708851109850249,7.65549669185706,7.658147461462908,15.093057679974354,13.4365106959207,2.5263,2.462648606696314,2.50536342025905,2.5263170958701204,2.5508201738404095,2.5506664756629407,2.0196,2.0011186251168946,2.0006788333735863,2.019597233819996,2.028386921564128,2.023887951293963,17.843,17.704962394378747,17.8641594093647,17.843404284611005,17.704962394378747,17.704962394378747
1250.0,,2520.1400329651206,4513.767001037517,4515.927084614487,6785.664662210664,6185.578428911908,,1961.688755254023,3951.831734237736,3953.3221613164847,4487.986789683088,4127.388500013654,,6.728658333311886,7.675636761345727,7.678458022439943,15.113323841839232,13.456731655260091,2.531,2.4693267658116587,2.509502717930445,2.530997931549976,2.555393320002106,2.555296680262884,2.0255,2.0077967842322395,2.0057359622933295,2.0254639638744294,2.0345365817250354,2.030092906195123,17.693,17.563322695223718,17.713540064028805,17.692828238656023,17.563322695223718,17.563322695223718
1260.0,,2544.8665490170806,4538.883011277252,4541.260617720214,6811.225459241486,6211.132083859789,,1981.799971490187,3972.1290663592936,3973.828472605499,4508.649461153895,4148.02631624061,,6.748360805632247,7.695649602142302,7.698644186445628,15.133473410878759,13.476837206099901,2.5357,2.475970744952805,2.513708663937467,2.535714258079955,2.559987583772208,2.5599459206025266,2.0313,2.014440763373386,2.0108074278145205,2.0313234375089206,2.040659453760248,2.0362699515773888,17.545,17.42393124526162,17.56556829244537,17.544941298215555,17.42393124526162,17.42393124526162
1270.0,,2569.6593338143703,4564.041391374571,4566.641474487988,6836.833357793715,6236.73362421027,,2001.9774564716845,3992.4727619949226,3994.387477372681,4529.3661768729135,4168.718806237405,,6.767959912641233,7.7155377309983955,7.718708184600083,15.153508101815195,13.496829025547974,2.5405,2.482580509213994,2.517975789670373,2.540462006144612,2.5646002279910047,2.5646115454497225,2.0372,2.0210505276345745,2.0158905188789737,2.0371736062983463,2.0467546707131565,2.042418252014419,17.4,17.286734936243814,17.42016784005574,17.399666557503497,17.286734936243814,17.286734936243814
1280.0,,2594.51804504141,4589.242726322209,4592.069949789253,6862.488460273037,6262.383123991372,,2022.2208678829302,4012.8631774632267,4014.9992853924605,4550.136849613974,4189.465864407162,,6.787457007293851,7.7353035630626135,7.738652164555195,15.173429579923166,13.516708742714833,2.5452,2.489156025552582,2.522298754930978,2.5452373455137223,2.5692286488878997,2.5692910326311504,2.043,2.0276260439731635,2.0209825096128333,2.0430125417648313,2.052821407658675,2.048537012982352,17.257,17.15168231955441,17.277265670549323,17.25693023462769,17.15168231955441,17.15168231955441
1290.0,,2619.4423400615397,4614.487548325729,4617.546301325038,6888.190848178348,6288.080637444584,,2042.5298630872658,4033.3006281345224,4035.663977588976,4570.961377591438,4210.26737125112,,6.806853410708051,7.754949416016622,7.758478194893951,15.19323946298028,13.536477940598143,2.55,2.495697262789041,2.5266723414115746,2.5500366699116457,2.573870369771622,2.5739819829870534,2.0488,2.034167281209622,2.026080660627152,2.0488384286817185,2.058858880797144,2.054625480002666,17.117,17.018723541883446,17.136791787237527,17.11666150448612,17.018723541883446,17.018723541883446
1300.0,,2644.4318759355956,4639.776337987505,4643.07075179475,6913.940583027018,6313.826199899287,,2062.904099145526,4053.785389035498,4056.3816077401534,4591.839645130433,4231.123194010703,,6.826150413162509,7.774477514000166,7.7781882692476705,15.212939323131609,13.556138157884488,2.5549,2.5022041916069564,2.531091445814731,2.554856583054338,2.578523035079347,2.57868211466573,2.0546,2.040674210027537,2.031182219942025,2.054649558847456,2.064866346531059,2.0606829377653737,16.979,16.88781028386896,16.998679066407952,16.978792342799093,16.88781028386896,16.88781028386896
1310.0,,2669.486309440568,4665.109525429116,4668.643490930725,6939.737707246385,6339.619828616018,,2083.3432328347044,4074.3176954210358,4077.152204078647,4612.771523315312,4252.03318728923,,6.845349275056236,7.793889991338384,7.797784310152548,15.232530688672057,13.575690890672396,2.5597,2.508676784553032,2.5355510742685334,2.5596938857449314,2.5831844047578376,2.583389257732516,2.0604,2.0471468029736117,2.0362844242741076,2.0604443252863858,2.0708431005278163,2.0667087092358973,16.843,16.758895701549346,16.86286310173425,16.84325738039064,16.758895701549346,16.758895701549346
1320.0,,2694.6052970882392,4690.487491356413,4694.264677408634,6965.582245032664,6365.461523599666,,2103.8469206665814,4094.8977433160253,4097.975770797305,4633.756870616879,4272.997193653706,,6.864451227831628,7.813188896083931,7.817268172665188,15.252015045750476,13.595137594120104,2.5645,2.5151150160370817,2.5400463366883668,2.5645455639305728,2.587852348952252,2.5881013490703273,2.0662,2.0535850344576625,2.0413844999611217,2.066221216838138,2.076788476771501,2.072702154748783,16.71,16.631934370477005,16.72928205888985,16.709993766914238,16.631934370477005,16.631934370477005
1330.0,,2719.788495143799,4715.910568071222,4719.934440642872,6991.474203178426,6391.351268383564,,2124.414818906349,4115.525690029544,4118.852289466102,4654.795533498909,4294.015044217157,,6.88345747486272,7.832376193385031,7.836641647754869,15.27139383999913,13.614479684021651,2.5694,2.5215188623320404,2.544572441474153,2.5694087776335333,2.592524842980515,2.592816427550999,2.072,2.0599888807526208,2.046479663958374,2.07197881310145,2.0827018466065375,2.078662671091188,16.579,16.506882232353117,16.597876539599067,16.57894104329122,16.506882232353117,16.506882232353117
1340.0,,2745.035559644495,4741.379040433083,4745.652882475316,7017.41357186974,6417.28903078544,,2145.046583591249,4136.201654643382,4139.781720366876,4675.887347004517,4315.086559202006,,6.90236919231014,7.851453768690035,7.855906465488862,15.290668478091986,13.633718538314453,2.5743,2.527888301573955,2.5491246909584295,2.574280850678755,2.5971999625731432,2.597532629458484,2.0777,2.0663583199945363,2.051567124844728,2.077715779701898,2.088582617775833,2.0845896905789023,16.45,16.383696544051972,16.468589454412985,16.45004102219586,16.383696544051972,16.383696544051972
1350.0,,2770.346146418231,4766.893146773975,4771.420078765048,7043.400325454057,6443.274763636203,,2165.741870549191,4156.925718476654,4160.764003751637,4697.032135322881,4336.211548484905,,6.92118752994433,7.870423430797878,7.8750642980257215,15.309840329235092,13.652855498521635,2.5792,2.5342233137619883,2.5536984765951174,2.57915926114802,2.6018758793602412,2.6022481841467355,2.0834,2.0726933321825687,2.0566440835774777,2.0834308638562224,2.094430233455858,2.0904826801274616,16.323,16.26233582891085,16.34136590356817,16.32323767598019,16.26233582891085,16.26233582891085
1360.0,,2795.719911102222,4792.453079768873,4797.236080885987,7069.43442317979,6469.30840548239,,2186.5003354173878,4177.697925527995,4181.799061029697,4718.229712336815,4357.389812123486,,6.9399136119383495,7.8892869147632965,7.89411676243013,15.328910726592227,13.671891871131963,2.584,2.5405238807584176,2.558289274821324,2.584041632498092,2.6065508565889797,2.6069614099165475,2.0891,2.0789938991789985,2.0617077344109433,2.0891228902087526,2.1002441712909445,2.0963411403207184,16.198,16.142759830168856,16.216153065332705,16.198477031484664,16.142759830168856,16.142759830168856
1370.0,,2821.1565091616358,4818.058987264374,4823.100917138769,7095.515809908655,6495.389881263194,,2207.3216336610076,4198.518282896586,4202.88679588845,4739.479882151716,4378.621140865461,,6.95854853763165,7.908045884665036,7.913065423321815,15.347880968648694,13.690828928920306,2.5889,2.546789986288638,2.5628926428736674,2.5889257252864577,2.6112232450563213,2.6116707100970293,2.0948,2.0852600047092187,2.066755265551306,2.094790756917941,2.1060239424288785,2.1021646044790647,16.076,16.024929466444995,16.092900091296475,16.07570707122864,16.024929466444995,16.024929466444995
1380.0,,2846.655595908196,4843.710973067746,4849.014594082744,7121.644416801607,6521.519102962877,,2228.205420591774,4219.386761183214,4224.027095352203,4760.78243960637,4399.905316640534,,6.977093382266057,7.926701936244486,7.931911795370032,15.366752320516222,13.709667912211255,2.5938,2.5530216159411556,2.5675042150047713,2.5938094294539233,2.6158914792430683,2.6163745693186016,2.1004,2.091491634361736,2.07178385982963,2.100433431973228,2.1117690905597417,2.1079526377293436,15.955,15.908806789151917,15.971558008108264,15.954877640517738,15.908806789151917,15.908806789151917
1390.0,,2872.21682651883,4869.409097698208,4874.977097793351,7147.820161979361,6547.6959702393715,,2249.151351386614,4240.303294872187,4245.219830783094,4782.137170766066,4421.242113035519,,6.995549197695237,7.945256599421885,7.950657345644123,15.385526015181556,13.728410030088567,2.5987,2.559218757167594,2.572119698818014,2.598690757118284,2.6205540736364585,2.6210715499655013,2.106,2.0976887755881743,2.0767906951929977,2.106049949724404,2.117479190959765,2.11370483607829,15.836,15.794354941747946,15.85207962519892,15.835940360044217,15.794354941747946,15.794354941747946
1400.0,,2897.8398560543046,4895.153379102325,4900.98839504984,7174.042951158302,6573.920371029862,,2270.1590811062924,4261.267782695082,4266.464858827831,4803.543853398543,4442.63129575311,,7.013917013068648,7.9637113406964755,7.969303495829861,15.40420325470135,13.747056461552761,2.6036,2.5653813992826935,2.5767348715616896,2.6035678358377297,2.6252096192296186,2.625760288796755,2.1116,2.1038514177032743,2.081772945374145,2.1116394076073948,2.123153849541815,2.119420825491223,15.719,15.68153812073546,15.734419448070414,15.718848543591621,15.68153812073546,15.68153812073546
1410.0,,2923.5243394778336,4920.943793335147,4927.048434457804,7200.312678262679,6600.192182134105,,2291.228264714029,4282.280087977064,4287.762022313648,4825.002257433194,4464.072623054735,,7.032197835491234,7.982067565437054,7.987851624320557,15.422785211345833,13.765608356629365,2.6084,2.5715095334643077,2.5813455771171556,2.6084389023065566,2.629856780187087,2.6304394937254996,2.1172,2.109979551884888,2.086727780186954,2.1172009630519093,2.128792701914009,2.125100260977529,15.604,15.570321538318899,15.61853359676094,15.60355712048696,15.570321538318899,15.570321538318899
1420.0,,2949.26993167374,4946.780275208459,4953.1571475107,7226.629226013837,6626.511269776169,,2312.3585570941395,4303.340038966295,4309.111151096619,4846.512145403992,4485.565846187856,,7.050392650659743,8.000326620068135,8.006303068191121,15.4412730286935,13.784066837429833,2.6133,2.577603152753406,2.585947722472105,2.6133022964493486,2.63449429066655,2.6351079407473197,2.1227,2.1160731711739866,2.091652365933574,2.122733830557786,2.1343954124477826,2.130742825684369,15.49,15.460671386640595,15.504379729130008,15.490022562472676,15.460671386640595,15.460671386640595
1430.0,,2975.0762874660686,4972.662718907772,4979.314449594153,7252.9924664972905,6652.8774901453635,,2333.5496130706742,4324.447429147303,4330.512062865292,4868.073272876596,4507.110709798194,,7.068502423476783,8.018489794157595,8.024659125062712,15.459667822679148,13.80243299916749,2.6182,2.583662252054072,2.5905372749088387,2.618156455882855,2.6391209517876097,2.63976447100899,2.1282,2.122132270474653,2.0965438657727016,2.12823727892808,2.139961673356644,2.1363482299998737,15.378,15.352554803517235,15.391916968631424,15.378202814696833,15.352554803517235,15.352554803517235
1440.0,,3000.94306163721,4998.590978579017,5005.520240936631,7279.402261708426,6679.290689917005,,2354.8010874260217,4345.60201753854,4351.96456390224,4889.685388860083,4528.706952327224,,7.086528098643413,8.036558322410448,8.042921054865058,15.477970682597265,13.820707911130318,2.623,2.5896868281335066,2.595110258689503,2.6229999107176796,2.6437356287392104,2.644407988009685,2.1337,2.1281568465540874,2.1013994398617,2.133710628648039,2.145491203786693,2.141916210666995,15.268,15.245939839603919,15.28110583627158,15.268057230543926,15.245939839603919,15.245939839603919
1450.0,,3026.869908946561,5024.5648688863785,5031.774407509694,7305.858464077478,6705.750706753653,,2376.1126349195783,4366.803528974813,4373.468449806096,4911.3482362036875,4550.354306395362,,7.104470601231277,8.054533386573592,8.06109008150285,15.496182672062856,13.838892617612673,2.6278,2.595676879622023,2.5996627527641603,2.6278312786743783,2.648337248017902,2.649037454927305,2.1392,2.1341468980426037,2.106216245547594,2.1391532494000574,2.1509837489199004,2.1474465299090464,15.16,15.140795426916997,15.171908186469663,15.159546510050466,15.140795426916997,15.140795426916997
1460.0,,3052.8564841491225,5050.584165542257,5058.076821880911,7332.360916974581,6732.257369787537,,2397.483910306346,4388.05165437498,4395.0235061763215,4933.061551979052,4572.052499171233,,7.122330837235044,8.072416117256015,8.079167394432407,15.514304829931614,13.85698813880764,2.6326,2.601632407013053,2.6041908873965625,2.6326492604908323,2.652924794789723,2.653651892063104,2.1446,2.1401024254336334,2.1109914376126335,2.1445645577056185,2.1564390790909935,2.1529389745678515,15.053,15.037091348650442,15.064287146561147,15.052632641669192,15.037091348650442,15.037091348650442
1470.0,,3078.902442014145,5076.648605810471,5084.427344022198,7358.9094551954995,6758.810500084708,,2418.914568355576,4409.346050995357,4416.629509262885,4954.825067848331,4593.801252727395,,7.1401096941060285,8.090207595668556,8.097154150154035,15.532338171181223,13.87499547166194,2.6375,2.607553412663142,2.6086908421086967,2.6374526355998262,2.6574973103690462,2.6582503743983126,2.1499,2.1460234310837225,2.115722168210629,2.1499440146859654,2.1618569889187444,2.1583933552553365,14.947,14.934798210224248,14.95820705970363,14.947278847164027,14.934798210224248,14.934798210224248
