Temperature (K),Pressure (atm),Density (kg/m3),Volume (m3/kg),Internal Energy (kJ/kg),Enthalpy (kJ/kg),Entropy (J/g*K),Cv (J/g*K),Cp (J/g*K),Sound Spd. (m/s),Joule-Thomson (F/atm),Viscosity (uPa*s),Therm. Cond. (W/m*K),Phase,Adjusted Internal Energy,Adjusted Enthalpy,Adjusted Entropy
300,275,1008.7,0.00099141,110.33,137.95,0.38508,4.0452,4.1095,1548.1,-0.040022,852.37,0.62441,liquid,-2.22,25.3,-0.00798000000000004
300,276,1008.7,0.00099136,110.32,138.04,0.38505,4.0449,4.1093,1548.2,-0.040021,852.37,0.62446,liquid,-2.23,25.39,-0.00801000000000002
300,277,1008.8,0.00099132,110.31,138.13,0.38502,4.0446,4.109,1548.4,-0.04002,852.37,0.62452,liquid,-2.24,25.48,-0.00804000000000005
300,278,1008.8,0.00099128,110.3,138.22,0.38499,4.0443,4.1088,1548.6,-0.04002,852.37,0.62457,liquid,-2.25,25.57,-0.00807000000000002
300,279,1008.8,0.00099124,110.29,138.32,0.38496,4.0441,4.1086,1548.8,-0.040019,852.37,0.62462,liquid,-2.25999999999999,25.67,-0.0081
300,280,1008.9,0.0009912,110.29,138.41,0.38493,4.0438,4.1083,1548.9,-0.040018,852.37,0.62467,liquid,-2.25999999999999,25.76,-0.00813000000000003
300,281,1008.9,0.00099115,110.28,138.5,0.3849,4.0435,4.1081,1549.1,-0.040018,852.37,0.62472,liquid,-2.27,25.85,-0.00816
300,282,1009,0.00099111,110.27,138.59,0.38487,4.0432,4.1079,1549.3,-0.040017,852.37,0.62478,liquid,-2.28,25.94,-0.00819000000000003
300,283,1009,0.00099107,110.26,138.68,0.38484,4.0429,4.1076,1549.4,-0.040016,852.37,0.62483,liquid,-2.28999999999999,26.03,-0.00822000000000001
300,284,1009.1,0.00099103,110.25,138.77,0.38481,4.0426,4.1074,1549.6,-0.040016,852.37,0.62488,liquid,-2.3,26.12,-0.00825000000000004
300,285,1009.1,0.00099099,110.25,138.86,0.38478,4.0423,4.1072,1549.8,-0.040015,852.37,0.62493,liquid,-2.3,26.21,-0.00828000000000001
300,286,1009.1,0.00099094,110.24,138.95,0.38475,4.0421,4.1069,1549.9,-0.040014,852.37,0.62498,liquid,-2.31,26.3,-0.00831000000000004
300,287,1009.2,0.0009909,110.23,139.05,0.38472,4.0418,4.1067,1550.1,-0.040014,852.37,0.62504,liquid,-2.31999999999999,26.4,-0.00834000000000001
300,288,1009.2,0.00099086,110.22,139.14,0.38469,4.0415,4.1065,1550.3,-0.040013,852.37,0.62509,liquid,-2.33,26.49,-0.00837000000000004
300,289,1009.3,0.00099082,110.21,139.23,0.38466,4.0412,4.1062,1550.4,-0.040012,852.37,0.62514,liquid,-2.34,26.58,-0.00840000000000002
300,290,1009.3,0.00099078,110.21,139.32,0.38463,4.0409,4.106,1550.6,-0.040012,852.36,0.62519,liquid,-2.34,26.67,-0.00842999999999999
300,291,1009.4,0.00099073,110.2,139.41,0.3846,4.0406,4.1058,1550.8,-0.040011,852.36,0.62524,liquid,-2.34999999999999,26.76,-0.00846000000000002
300,292,1009.4,0.00099069,110.19,139.5,0.38456,4.0403,4.1055,1551,-0.04001,852.36,0.6253,liquid,-2.36,26.85,-0.00850000000000001
300,293,1009.4,0.00099065,110.18,139.59,0.38453,4.0401,4.1053,1551.1,-0.04001,852.36,0.62535,liquid,-2.36999999999999,26.94,-0.00853000000000004
300,294,1009.5,0.00099061,110.18,139.68,0.3845,4.0398,4.1051,1551.3,-0.040009,852.36,0.6254,liquid,-2.36999999999999,27.03,-0.00856000000000001
300,295,1009.5,0.00099057,110.17,139.78,0.38447,4.0395,4.1048,1551.5,-0.040008,852.36,0.62545,liquid,-2.38,27.13,-0.00859000000000004
300,296,1009.6,0.00099052,110.16,139.87,0.38444,4.0392,4.1046,1551.6,-0.040008,852.36,0.6255,liquid,-2.39,27.22,-0.00862000000000002
300,297,1009.6,0.00099048,110.15,139.96,0.38441,4.0389,4.1044,1551.8,-0.040007,852.36,0.62555,liquid,-2.39999999999999,27.31,-0.00865000000000005
300,298,1009.7,0.00099044,110.14,140.05,0.38438,4.0386,4.1041,1552,-0.040006,852.36,0.62561,liquid,-2.41,27.4,-0.00868000000000002
300,299,1009.7,0.0009904,110.14,140.14,0.38435,4.0384,4.1039,1552.1,-0.040006,852.36,0.62566,liquid,-2.41,27.49,-0.00871
300,300,1009.7,0.00099036,110.13,140.23,0.38432,4.0381,4.1037,1552.3,-0.040005,852.36,0.62571,liquid,-2.42,27.58,-0.00874000000000003
