Temperature (K),Pressure (atm),Density (kg/m3),Volume (m3/kg),Internal Energy (kJ/kg),Enthalpy (kJ/kg),Entropy (J/g*K),Cv (J/g*K),Cp (J/g*K),Sound Spd. (m/s),Joule-Thomson (F/atm),Viscosity (uPa*s),Therm. Cond. (W/m*K),Phase,Adjusted Internal Energy,Adjusted Enthalpy,Adjusted Entropy
300,82,93.225,0.010727,205.68,294.8,5.4812,0.76158,1.1709,373.46,0.27306,19.505,0.030125,supercritical,-16.49,-16.39,-1.3605
300,83,94.341,0.0106,205.48,294.62,5.4771,0.76178,1.1724,373.8,0.27167,19.531,0.030186,supercritical,-16.69,-16.57,-1.3646
300,84,95.457,0.010476,205.28,294.45,5.4729,0.76198,1.1738,374.15,0.27027,19.558,0.030246,supercritical,-16.89,-16.74,-1.3688
300,85,96.571,0.010355,205.09,294.27,5.4688,0.76219,1.1753,374.5,0.26888,19.584,0.030307,supercritical,-17.08,-16.92,-1.3729
300,86,97.685,0.010237,204.89,294.1,5.4647,0.76238,1.1768,374.86,0.26749,19.611,0.030367,supercritical,-17.28,-17.09,-1.377
300,87,98.797,0.010122,204.7,293.92,5.4607,0.76258,1.1782,375.21,0.26609,19.638,0.030428,supercritical,-17.47,-17.27,-1.381
300,88,99.909,0.010009,204.5,293.75,5.4567,0.76278,1.1797,375.57,0.26471,19.665,0.030488,supercritical,-17.67,-17.44,-1.385
300,89,101.02,0.0098991,204.31,293.57,5.4528,0.76298,1.1811,375.93,0.26332,19.692,0.030549,supercritical,-17.86,-17.62,-1.3889
300,90,102.13,0.0097916,204.11,293.4,5.4489,0.76318,1.1826,376.29,0.26193,19.719,0.03061,supercritical,-18.06,-17.79,-1.3928
300,91,103.24,0.0096864,203.92,293.23,5.445,0.76337,1.184,376.65,0.26055,19.747,0.030671,supercritical,-18.25,-17.96,-1.3967
300,92,104.34,0.0095837,203.72,293.06,5.4412,0.76357,1.1855,377.02,0.25917,19.774,0.030732,supercritical,-18.45,-18.13,-1.4005
300,93,105.45,0.0094831,203.53,292.89,5.4374,0.76376,1.1869,377.39,0.25779,19.802,0.030793,supercritical,-18.64,-18.3,-1.4043
300,94,106.56,0.0093848,203.33,292.72,5.4337,0.76396,1.1883,377.76,0.25641,19.829,0.030854,supercritical,-18.84,-18.47,-1.408
300,95,107.66,0.0092886,203.14,292.55,5.43,0.76415,1.1897,378.13,0.25503,19.857,0.030915,supercritical,-19.03,-18.64,-1.4117
300,96,108.76,0.0091944,202.95,292.38,5.4263,0.76435,1.1912,378.5,0.25366,19.885,0.030976,supercritical,-19.22,-18.81,-1.4154
300,97,109.86,0.0091022,202.75,292.21,5.4226,0.76454,1.1926,378.88,0.25229,19.913,0.031037,supercritical,-19.42,-18.98,-1.4191
300,98,110.96,0.0090119,202.56,292.05,5.419,0.76473,1.194,379.26,0.25092,19.942,0.031099,supercritical,-19.61,-19.14,-1.4227
300,99,112.06,0.0089235,202.37,291.88,5.4154,0.76492,1.1954,379.64,0.24955,19.97,0.03116,supercritical,-19.8,-19.31,-1.4263
300,100,113.16,0.0088369,202.18,291.72,5.4119,0.76511,1.1968,380.02,0.24818,19.999,0.031222,supercritical,-19.99,-19.47,-1.4298
300,101,114.26,0.0087521,201.98,291.55,5.4084,0.7653,1.1981,380.41,0.24682,20.027,0.031283,supercritical,-20.19,-19.64,-1.4333
300,102,115.35,0.008669,201.79,291.39,5.4049,0.76549,1.1995,380.79,0.24546,20.056,0.031345,supercritical,-20.38,-19.8,-1.4368
300,103,116.45,0.0085875,201.6,291.22,5.4014,0.76568,1.2009,381.18,0.2441,20.085,0.031406,supercritical,-20.57,-19.97,-1.4403
300,104,117.54,0.0085076,201.41,291.06,5.398,0.76587,1.2023,381.57,0.24275,20.114,0.031468,supercritical,-20.76,-20.13,-1.4437
300,105,118.63,0.0084293,201.22,290.9,5.3946,0.76606,1.2036,381.97,0.24139,20.143,0.03153,supercritical,-20.95,-20.29,-1.4471
300,106,119.72,0.0083526,201.03,290.74,5.3912,0.76624,1.205,382.36,0.24004,20.172,0.031592,supercritical,-21.14,-20.45,-1.4505
300,107,120.81,0.0082773,200.84,290.58,5.3879,0.76643,1.2063,382.76,0.23869,20.201,0.031653,supercritical,-21.33,-20.61,-1.4538
300,108,121.9,0.0082034,200.65,290.42,5.3846,0.76662,1.2077,383.16,0.23735,20.231,0.031715,supercritical,-21.52,-20.77,-1.4571
300,109,122.99,0.0081309,200.46,290.26,5.3813,0.7668,1.209,383.56,0.236,20.26,0.031777,supercritical,-21.71,-20.93,-1.4604
300,110,124.07,0.0080598,200.27,290.1,5.378,0.76699,1.2104,383.97,0.23466,20.29,0.031839,supercritical,-21.9,-21.09,-1.4637
300,111,125.16,0.00799,200.08,289.94,5.3748,0.76717,1.2117,384.37,0.23332,20.319,0.031901,supercritical,-22.09,-21.25,-1.4669
300,112,126.24,0.0079215,199.89,289.79,5.3716,0.76736,1.213,384.78,0.23199,20.349,0.031964,supercritical,-22.28,-21.4,-1.4701
300,113,127.32,0.0078542,199.7,289.63,5.3684,0.76754,1.2143,385.19,0.23065,20.379,0.032026,supercritical,-22.47,-21.56,-1.4733
300,114,128.4,0.0077882,199.52,289.48,5.3652,0.76772,1.2156,385.6,0.22932,20.409,0.032088,supercritical,-22.65,-21.71,-1.4765
300,115,129.48,0.0077233,199.33,289.32,5.3621,0.7679,1.2169,386.01,0.228,20.439,0.03215,supercritical,-22.84,-21.87,-1.4796
300,116,130.56,0.0076596,199.14,289.17,5.359,0.76808,1.2182,386.43,0.22667,20.47,0.032213,supercritical,-23.03,-22.02,-1.4827
300,117,131.63,0.007597,198.95,289.02,5.3559,0.76827,1.2195,386.85,0.22535,20.5,0.032275,supercritical,-23.22,-22.17,-1.4858
300,118,132.7,0.0075355,198.77,288.86,5.3528,0.76845,1.2208,387.27,0.22403,20.53,0.032337,supercritical,-23.4,-22.33,-1.4889
300,119,133.78,0.0074751,198.58,288.71,5.3498,0.76863,1.2221,387.69,0.22272,20.561,0.0324,supercritical,-23.59,-22.48,-1.4919
300,120,134.85,0.0074157,198.39,288.56,5.3468,0.7688,1.2234,388.11,0.2214,20.592,0.032463,supercritical,-23.78,-22.63,-1.4949
300,121,135.92,0.0073574,198.21,288.41,5.3438,0.76898,1.2246,388.54,0.22009,20.622,0.032525,supercritical,-23.96,-22.78,-1.4979
300,122,136.99,0.0073,198.02,288.26,5.3408,0.76916,1.2259,388.97,0.21879,20.653,0.032588,supercritical,-24.15,-22.93,-1.5009
300,123,138.05,0.0072436,197.84,288.11,5.3379,0.76934,1.2272,389.39,0.21748,20.684,0.032651,supercritical,-24.33,-23.08,-1.5038
300,124,139.12,0.0071881,197.65,287.96,5.3349,0.76952,1.2284,389.83,0.21618,20.715,0.032713,supercritical,-24.52,-23.23,-1.5068
300,125,140.18,0.0071336,197.47,287.82,5.332,0.76969,1.2296,390.26,0.21489,20.746,0.032776,supercritical,-24.7,-23.37,-1.5097
300,126,141.24,0.0070799,197.28,287.67,5.3291,0.76987,1.2309,390.69,0.21359,20.778,0.032839,supercritical,-24.89,-23.52,-1.5126
300,127,142.3,0.0070272,197.1,287.53,5.3263,0.77004,1.2321,391.13,0.2123,20.809,0.032902,supercritical,-25.07,-23.66,-1.5154
300,128,143.36,0.0069753,196.91,287.38,5.3234,0.77022,1.2333,391.57,0.21101,20.84,0.032965,supercritical,-25.26,-23.81,-1.5183
300,129,144.42,0.0069242,196.73,287.24,5.3206,0.77039,1.2346,392.01,0.20973,20.872,0.033028,supercritical,-25.44,-23.95,-1.5211
300,130,145.48,0.0068739,196.55,287.09,5.3178,0.77056,1.2358,392.45,0.20845,20.903,0.033091,supercritical,-25.62,-24.1,-1.5239
300,131,146.53,0.0068245,196.36,286.95,5.315,0.77074,1.237,392.9,0.20717,20.935,0.033154,supercritical,-25.81,-24.24,-1.5267
300,132,147.58,0.0067758,196.18,286.81,5.3122,0.77091,1.2382,393.34,0.2059,20.967,0.033218,supercritical,-25.99,-24.38,-1.5295
300,133,148.63,0.0067279,196,286.67,5.3095,0.77108,1.2394,393.79,0.20462,20.999,0.033281,supercritical,-26.17,-24.52,-1.5322
300,134,149.68,0.0066807,195.82,286.53,5.3067,0.77125,1.2405,394.24,0.20336,21.031,0.033344,supercritical,-26.35,-24.66,-1.535
300,135,150.73,0.0066343,195.64,286.39,5.304,0.77142,1.2417,394.69,0.20209,21.063,0.033408,supercritical,-26.53,-24.8,-1.5377
300,136,151.78,0.0065886,195.46,286.25,5.3013,0.77159,1.2429,395.15,0.20083,21.095,0.033471,supercritical,-26.71,-24.94,-1.5404
300,137,152.82,0.0065435,195.28,286.11,5.2986,0.77176,1.244,395.6,0.19957,21.127,0.033535,supercritical,-26.89,-25.08,-1.5431
300,138,153.87,0.0064992,195.09,285.97,5.296,0.77193,1.2452,396.06,0.19832,21.159,0.033598,supercritical,-27.08,-25.22,-1.5457
300,139,154.91,0.0064555,194.91,285.83,5.2933,0.7721,1.2464,396.52,0.19707,21.191,0.033662,supercritical,-27.26,-25.36,-1.5484
300,140,155.95,0.0064125,194.73,285.7,5.2907,0.77227,1.2475,396.98,0.19582,21.224,0.033726,supercritical,-27.44,-25.49,-1.551
300,141,156.98,0.0063701,194.56,285.56,5.2881,0.77244,1.2486,397.44,0.19458,21.256,0.033789,supercritical,-27.61,-25.63,-1.5536
300,142,158.02,0.0063283,194.38,285.43,5.2855,0.7726,1.2498,397.9,0.19334,21.289,0.033853,supercritical,-27.79,-25.76,-1.5562
300,143,159.05,0.0062872,194.2,285.3,5.2829,0.77277,1.2509,398.37,0.1921,21.322,0.033917,supercritical,-27.97,-25.89,-1.5588
300,144,160.09,0.0062466,194.02,285.16,5.2804,0.77294,1.252,398.84,0.19087,21.354,0.033981,supercritical,-28.15,-26.03,-1.5613
300,145,161.12,0.0062066,193.84,285.03,5.2778,0.7731,1.2531,399.31,0.18964,21.387,0.034045,supercritical,-28.33,-26.16,-1.5639
300,146,162.15,0.0061672,193.66,284.9,5.2753,0.77327,1.2542,399.78,0.18841,21.42,0.034109,supercritical,-28.51,-26.29,-1.5664
300,147,163.17,0.0061284,193.49,284.77,5.2728,0.77343,1.2553,400.25,0.18719,21.453,0.034173,supercritical,-28.68,-26.42,-1.5689
300,148,164.2,0.0060901,193.31,284.64,5.2703,0.7736,1.2564,400.72,0.18597,21.486,0.034237,supercritical,-28.86,-26.55,-1.5714
300,149,165.22,0.0060524,193.13,284.51,5.2678,0.77376,1.2575,401.2,0.18476,21.519,0.034302,supercritical,-29.04,-26.68,-1.5739
300,150,166.25,0.0060152,192.96,284.38,5.2653,0.77392,1.2586,401.68,0.18355,21.552,0.034366,supercritical,-29.21,-26.81,-1.5764
300,151,167.27,0.0059785,192.78,284.25,5.2629,0.77409,1.2596,402.16,0.18234,21.585,0.03443,supercritical,-29.39,-26.94,-1.5788
300,152,168.29,0.0059423,192.6,284.12,5.2605,0.77425,1.2607,402.64,0.18114,21.618,0.034495,supercritical,-29.57,-27.07,-1.5812
300,153,169.3,0.0059066,192.43,284,5.258,0.77441,1.2618,403.12,0.17994,21.652,0.034559,supercritical,-29.74,-27.19,-1.5837
300,154,170.32,0.0058714,192.25,283.87,5.2556,0.77457,1.2628,403.6,0.17874,21.685,0.034624,supercritical,-29.92,-27.32,-1.5861
300,155,171.33,0.0058367,192.08,283.75,5.2532,0.77473,1.2639,404.09,0.17755,21.719,0.034688,supercritical,-30.09,-27.44,-1.5885
300,156,172.34,0.0058024,191.9,283.62,5.2508,0.77489,1.2649,404.58,0.17636,21.752,0.034753,supercritical,-30.27,-27.57,-1.5909
300,157,173.35,0.0057686,191.73,283.5,5.2485,0.77505,1.2659,405.06,0.17518,21.786,0.034818,supercritical,-30.44,-27.69,-1.5932
300,158,174.36,0.0057353,191.56,283.38,5.2461,0.77521,1.267,405.55,0.17399,21.819,0.034882,supercritical,-30.61,-27.81,-1.5956
300,159,175.36,0.0057024,191.38,283.25,5.2438,0.77537,1.268,406.05,0.17282,21.853,0.034947,supercritical,-30.79,-27.94,-1.5979
300,160,176.37,0.0056699,191.21,283.13,5.2415,0.77553,1.269,406.54,0.17164,21.887,0.035012,supercritical,-30.96,-28.06,-1.6002
300,161,177.37,0.0056379,191.04,283.01,5.2392,0.77569,1.27,407.03,0.17048,21.921,0.035077,supercritical,-31.13,-28.18,-1.6025
300,162,178.37,0.0056063,190.87,282.89,5.2369,0.77584,1.271,407.53,0.16931,21.954,0.035142,supercritical,-31.3,-28.3,-1.6048
300,163,179.37,0.0055751,190.69,282.77,5.2346,0.776,1.272,408.03,0.16815,21.988,0.035207,supercritical,-31.48,-28.42,-1.6071
300,164,180.37,0.0055443,190.52,282.65,5.2323,0.77616,1.273,408.53,0.16699,22.022,0.035272,supercritical,-31.65,-28.54,-1.6094
300,165,181.36,0.0055139,190.35,282.54,5.23,0.77631,1.2739,409.03,0.16584,22.056,0.035338,supercritical,-31.82,-28.65,-1.6117
300,166,182.35,0.0054838,190.18,282.42,5.2278,0.77647,1.2749,409.53,0.16469,22.091,0.035403,supercritical,-31.99,-28.77,-1.6139
300,167,183.35,0.0054542,190.01,282.3,5.2256,0.77662,1.2759,410.03,0.16354,22.125,0.035468,supercritical,-32.16,-28.89,-1.6161
300,168,184.33,0.0054249,189.84,282.19,5.2233,0.77678,1.2768,410.54,0.1624,22.159,0.035534,supercritical,-32.33,-29,-1.6184
300,169,185.32,0.005396,189.67,282.07,5.2211,0.77693,1.2778,411.04,0.16126,22.193,0.035599,supercritical,-32.5,-29.12,-1.6206
300,170,186.31,0.0053675,189.5,281.96,5.2189,0.77708,1.2787,411.55,0.16013,22.227,0.035665,supercritical,-32.67,-29.23,-1.6228
300,171,187.29,0.0053393,189.33,281.84,5.2167,0.77724,1.2797,412.06,0.159,22.262,0.03573,supercritical,-32.84,-29.35,-1.625
300,172,188.27,0.0053115,189.16,281.73,5.2146,0.77739,1.2806,412.57,0.15787,22.296,0.035796,supercritical,-33.01,-29.46,-1.6271
300,173,189.25,0.005284,189,281.62,5.2124,0.77754,1.2815,413.08,0.15675,22.331,0.035862,supercritical,-33.17,-29.57,-1.6293
300,174,190.23,0.0052568,188.83,281.51,5.2102,0.7777,1.2824,413.6,0.15563,22.365,0.035927,supercritical,-33.34,-29.68,-1.6315
300,175,191.21,0.00523,188.66,281.4,5.2081,0.77785,1.2833,414.11,0.15452,22.4,0.035993,supercritical,-33.51,-29.79,-1.6336
300,176,192.18,0.0052035,188.49,281.29,5.206,0.778,1.2842,414.63,0.15341,22.434,0.036059,supercritical,-33.68,-29.9,-1.6357
300,177,193.15,0.0051773,188.33,281.18,5.2039,0.77815,1.2851,415.15,0.1523,22.469,0.036125,supercritical,-33.84,-30.01,-1.6378
300,178,194.12,0.0051514,188.16,281.07,5.2018,0.7783,1.286,415.66,0.1512,22.504,0.036191,supercritical,-34.01,-30.12,-1.6399
300,179,195.09,0.0051259,187.99,280.96,5.1997,0.77845,1.2869,416.18,0.1501,22.538,0.036257,supercritical,-34.18,-30.23,-1.642
300,180,196.06,0.0051006,187.83,280.86,5.1976,0.7786,1.2878,416.7,0.14901,22.573,0.036323,supercritical,-34.34,-30.33,-1.6441
300,181,197.02,0.0050756,187.66,280.75,5.1955,0.77875,1.2887,417.23,0.14792,22.608,0.03639,supercritical,-34.51,-30.44,-1.6462
300,182,197.98,0.005051,187.5,280.64,5.1934,0.7789,1.2895,417.75,0.14683,22.643,0.036456,supercritical,-34.67,-30.55,-1.6483
300,183,198.94,0.0050266,187.33,280.54,5.1914,0.77904,1.2904,418.28,0.14575,22.678,0.036522,supercritical,-34.84,-30.65,-1.6503
300,184,199.9,0.0050025,187.17,280.44,5.1894,0.77919,1.2913,418.8,0.14467,22.713,0.036589,supercritical,-35,-30.75,-1.6523
300,185,200.86,0.0049787,187.01,280.33,5.1873,0.77934,1.2921,419.33,0.1436,22.748,0.036655,supercritical,-35.16,-30.86,-1.6544
300,186,201.81,0.0049551,186.84,280.23,5.1853,0.77949,1.2929,419.86,0.14253,22.783,0.036722,supercritical,-35.33,-30.96,-1.6564
300,187,202.76,0.0049319,186.68,280.13,5.1833,0.77963,1.2938,420.39,0.14146,22.818,0.036788,supercritical,-35.49,-31.06,-1.6584
300,188,203.71,0.0049088,186.52,280.03,5.1813,0.77978,1.2946,420.92,0.1404,22.853,0.036855,supercritical,-35.65,-31.16,-1.6604
300,189,204.66,0.0048861,186.35,279.93,5.1793,0.77992,1.2954,421.45,0.13934,22.888,0.036921,supercritical,-35.82,-31.26,-1.6624
300,190,205.61,0.0048636,186.19,279.83,5.1773,0.78007,1.2962,421.99,0.13829,22.923,0.036988,supercritical,-35.98,-31.36,-1.6644
300,191,206.55,0.0048414,186.03,279.73,5.1754,0.78021,1.297,422.52,0.13724,22.959,0.037055,supercritical,-36.14,-31.46,-1.6663
300,192,207.5,0.0048194,185.87,279.63,5.1734,0.78036,1.2978,423.06,0.13619,22.994,0.037122,supercritical,-36.3,-31.56,-1.6683
300,193,208.44,0.0047976,185.71,279.53,5.1714,0.7805,1.2986,423.59,0.13515,23.029,0.037189,supercritical,-36.46,-31.66,-1.6703
300,194,209.38,0.0047761,185.55,279.43,5.1695,0.78065,1.2994,424.13,0.13412,23.064,0.037256,supercritical,-36.62,-31.76,-1.6722
300,195,210.31,0.0047548,185.39,279.34,5.1676,0.78079,1.3002,424.67,0.13308,23.1,0.037323,supercritical,-36.78,-31.85,-1.6741
300,196,211.25,0.0047338,185.23,279.24,5.1657,0.78093,1.301,425.21,0.13205,23.135,0.03739,supercritical,-36.94,-31.95,-1.676
300,197,212.18,0.004713,185.07,279.15,5.1637,0.78108,1.3018,425.75,0.13103,23.171,0.037457,supercritical,-37.1,-32.04,-1.678
300,198,213.11,0.0046924,184.91,279.05,5.1618,0.78122,1.3025,426.3,0.13001,23.206,0.037524,supercritical,-37.26,-32.14,-1.6799
300,199,214.04,0.0046721,184.75,278.96,5.1599,0.78136,1.3033,426.84,0.12899,23.242,0.037591,supercritical,-37.42,-32.23,-1.6818
300,200,214.96,0.0046519,184.59,278.86,5.1581,0.7815,1.304,427.39,0.12798,23.277,0.037659,supercritical,-37.58,-32.33,-1.6836
300,201,215.89,0.004632,184.44,278.77,5.1562,0.78164,1.3048,427.93,0.12697,23.313,0.037726,supercritical,-37.73,-32.42,-1.6855
300,202,216.81,0.0046123,184.28,278.68,5.1543,0.78178,1.3055,428.48,0.12596,23.348,0.037793,supercritical,-37.89,-32.51,-1.6874
300,203,217.73,0.0045928,184.12,278.59,5.1525,0.78192,1.3063,429.03,0.12496,23.384,0.037861,supercritical,-38.05,-32.6,-1.6892
300,204,218.65,0.0045735,183.96,278.5,5.1506,0.78206,1.307,429.58,0.12396,23.42,0.037928,supercritical,-38.21,-32.69,-1.6911
300,205,219.57,0.0045544,183.81,278.41,5.1488,0.7822,1.3077,430.13,0.12297,23.455,0.037996,supercritical,-38.36,-32.78,-1.6929
300,206,220.48,0.0045355,183.65,278.32,5.1469,0.78234,1.3084,430.68,0.12198,23.491,0.038063,supercritical,-38.52,-32.87,-1.6948
300,207,221.4,0.0045168,183.5,278.23,5.1451,0.78248,1.3091,431.23,0.121,23.527,0.038131,supercritical,-38.67,-32.96,-1.6966
300,208,222.31,0.0044983,183.34,278.14,5.1433,0.78262,1.3099,431.78,0.12001,23.563,0.038199,supercritical,-38.83,-33.05,-1.6984
300,209,223.21,0.00448,183.18,278.06,5.1415,0.78276,1.3106,432.34,0.11904,23.598,0.038267,supercritical,-38.99,-33.13,-1.7002
300,210,224.12,0.0044619,183.03,277.97,5.1397,0.7829,1.3112,432.89,0.11807,23.634,0.038334,supercritical,-39.14,-33.22,-1.702
300,211,225.03,0.0044439,182.88,277.89,5.1379,0.78303,1.3119,433.45,0.1171,23.67,0.038402,supercritical,-39.29,-33.3,-1.7038
300,212,225.93,0.0044262,182.72,277.8,5.1361,0.78317,1.3126,434,0.11613,23.706,0.03847,supercritical,-39.45,-33.39,-1.7056
300,213,226.83,0.0044086,182.57,277.72,5.1344,0.78331,1.3133,434.56,0.11517,23.742,0.038538,supercritical,-39.6,-33.47,-1.7073
300,214,227.73,0.0043912,182.42,277.63,5.1326,0.78345,1.314,435.12,0.11421,23.778,0.038606,supercritical,-39.75,-33.56,-1.7091
