Temperature (K),Pressure (atm),Density (kg/m3),Volume (m3/kg),Internal Energy (kJ/kg),Enthalpy (kJ/kg),Entropy (J/g*K),Cv (J/g*K),Cp (J/g*K),Sound Spd. (m/s),Joule-Thomson (F/atm),Viscosity (uPa*s),Therm. Cond. (W/m*K),Phase,Adjusted Internal Energy,Adjusted Enthalpy,Adjusted Entropy
300,194,265.88,0.0037612,156.62,230.55,4.9269,0.6972,1.2281,367.8,0.24587,26.964,0.037815,supercritical,-38.19,-42.16,-1.486
300,195,267.19,0.0037426,156.43,230.38,4.9251,0.69734,1.2293,368.19,0.24464,27.011,0.03789,supercritical,-38.38,-42.33,-1.4878
300,196,268.51,0.0037242,156.25,230.22,4.9233,0.69747,1.2305,368.59,0.24341,27.059,0.037964,supercritical,-38.56,-42.49,-1.4896
300,197,269.83,0.0037061,156.07,230.05,4.9215,0.69761,1.2316,368.99,0.24219,27.107,0.038038,supercritical,-38.74,-42.66,-1.4914
300,198,271.14,0.0036882,155.89,229.88,4.9197,0.69775,1.2328,369.39,0.24096,27.154,0.038113,supercritical,-38.92,-42.83,-1.4932
300,199,272.45,0.0036704,155.71,229.72,4.9179,0.69789,1.2339,369.79,0.23975,27.202,0.038188,supercritical,-39.1,-42.99,-1.495
300,200,273.76,0.0036529,155.53,229.56,4.9161,0.69802,1.235,370.19,0.23853,27.25,0.038263,supercritical,-39.28,-43.15,-1.4968
300,201,275.07,0.0036355,155.35,229.39,4.9143,0.69816,1.2361,370.6,0.23732,27.299,0.038337,supercritical,-39.46,-43.32,-1.4986
300,202,276.37,0.0036183,155.17,229.23,4.9125,0.6983,1.2373,371.01,0.23611,27.347,0.038412,supercritical,-39.64,-43.48,-1.5004
300,203,277.67,0.0036013,154.99,229.07,4.9108,0.69843,1.2384,371.42,0.2349,27.395,0.038488,supercritical,-39.82,-43.64,-1.5021
300,204,278.98,0.0035845,154.81,228.91,4.909,0.69856,1.2394,371.83,0.2337,27.444,0.038563,supercritical,-40,-43.8,-1.5039
300,205,280.27,0.0035679,154.63,228.75,4.9073,0.6987,1.2405,372.24,0.2325,27.493,0.038638,supercritical,-40.18,-43.96,-1.5056
300,206,281.57,0.0035515,154.46,228.59,4.9055,0.69883,1.2416,372.65,0.2313,27.541,0.038714,supercritical,-40.35,-44.12,-1.5074
300,207,282.87,0.0035352,154.28,228.43,4.9038,0.69896,1.2427,373.07,0.2301,27.59,0.038789,supercritical,-40.53,-44.28,-1.5091
300,208,284.16,0.0035191,154.1,228.27,4.9021,0.6991,1.2437,373.49,0.22891,27.639,0.038865,supercritical,-40.71,-44.44,-1.5108
300,209,285.45,0.0035032,153.92,228.11,4.9004,0.69923,1.2448,373.9,0.22773,27.689,0.03894,supercritical,-40.89,-44.6,-1.5125
300,210,286.74,0.0034875,153.75,227.95,4.8987,0.69936,1.2458,374.32,0.22654,27.738,0.039016,supercritical,-41.06,-44.76,-1.5142
300,211,288.03,0.0034719,153.57,227.8,4.897,0.69949,1.2469,374.75,0.22536,27.787,0.039092,supercritical,-41.24,-44.91,-1.5159
300,212,289.31,0.0034565,153.39,227.64,4.8953,0.69962,1.2479,375.17,0.22418,27.836,0.039168,supercritical,-41.42,-45.07,-1.5176
300,213,290.6,0.0034412,153.22,227.49,4.8936,0.69975,1.2489,375.6,0.22301,27.886,0.039244,supercritical,-41.59,-45.22,-1.5193
300,214,291.88,0.0034261,153.04,227.33,4.8919,0.69988,1.2499,376.02,0.22184,27.936,0.03932,supercritical,-41.77,-45.38,-1.521
300,215,293.16,0.0034112,152.87,227.18,4.8903,0.7,1.251,376.45,0.22067,27.985,0.039397,supercritical,-41.94,-45.53,-1.5226
300,216,294.43,0.0033964,152.69,227.03,4.8886,0.70013,1.252,376.88,0.2195,28.035,0.039473,supercritical,-42.12,-45.68,-1.5243
300,217,295.71,0.0033817,152.52,226.87,4.887,0.70026,1.2529,377.31,0.21834,28.085,0.03955,supercritical,-42.29,-45.84,-1.5259
300,218,296.98,0.0033672,152.34,226.72,4.8853,0.70039,1.2539,377.75,0.21719,28.135,0.039626,supercritical,-42.47,-45.99,-1.5276
300,219,298.25,0.0033529,152.17,226.57,4.8837,0.70051,1.2549,378.18,0.21603,28.185,0.039703,supercritical,-42.64,-46.14,-1.5292
300,220,299.52,0.0033387,152,226.42,4.882,0.70064,1.2559,378.62,0.21488,28.235,0.039779,supercritical,-42.81,-46.29,-1.5309
300,221,300.78,0.0033246,151.82,226.27,4.8804,0.70076,1.2568,379.05,0.21373,28.286,0.039856,supercritical,-42.99,-46.44,-1.5325
300,222,302.05,0.0033107,151.65,226.12,4.8788,0.70089,1.2578,379.49,0.21259,28.336,0.039933,supercritical,-43.16,-46.59,-1.5341
300,223,303.31,0.003297,151.48,225.97,4.8772,0.70101,1.2587,379.93,0.21145,28.386,0.04001,supercritical,-43.33,-46.74,-1.5357
300,224,304.57,0.0032833,151.3,225.83,4.8756,0.70113,1.2596,380.38,0.21031,28.437,0.040087,supercritical,-43.51,-46.88,-1.5373
300,225,305.83,0.0032698,151.13,225.68,4.874,0.70126,1.2606,380.82,0.20918,28.487,0.040164,supercritical,-43.68,-47.03,-1.5389
300,226,307.08,0.0032565,150.96,225.53,4.8724,0.70138,1.2615,381.26,0.20805,28.538,0.040241,supercritical,-43.85,-47.18,-1.5405
300,227,308.33,0.0032432,150.79,225.39,4.8708,0.7015,1.2624,381.71,0.20692,28.589,0.040318,supercritical,-44.02,-47.32,-1.5421
300,228,309.58,0.0032302,150.62,225.24,4.8693,0.70162,1.2633,382.16,0.2058,28.64,0.040395,supercritical,-44.19,-47.47,-1.5436
300,229,310.83,0.0032172,150.45,225.1,4.8677,0.70174,1.2642,382.61,0.20468,28.691,0.040473,supercritical,-44.36,-47.61,-1.5452
300,230,312.08,0.0032043,150.28,224.95,4.8661,0.70186,1.2651,383.06,0.20356,28.742,0.04055,supercritical,-44.53,-47.76,-1.5468
300,231,313.32,0.0031916,150.11,224.81,4.8646,0.70198,1.2659,383.51,0.20245,28.793,0.040627,supercritical,-44.7,-47.9,-1.5483
300,232,314.56,0.003179,149.94,224.67,4.863,0.7021,1.2668,383.96,0.20134,28.844,0.040705,supercritical,-44.87,-48.04,-1.5499
300,233,315.8,0.0031666,149.77,224.53,4.8615,0.70222,1.2677,384.42,0.20024,28.895,0.040782,supercritical,-45.04,-48.18,-1.5514
300,234,317.04,0.0031542,149.6,224.39,4.8599,0.70234,1.2685,384.88,0.19914,28.946,0.04086,supercritical,-45.21,-48.32,-1.553
300,235,318.27,0.003142,149.43,224.25,4.8584,0.70246,1.2694,385.33,0.19804,28.998,0.040937,supercritical,-45.38,-48.46,-1.5545
300,236,319.5,0.0031299,149.27,224.11,4.8569,0.70258,1.2702,385.79,0.19695,29.049,0.041015,supercritical,-45.54,-48.6,-1.556
300,237,320.73,0.0031179,149.1,223.97,4.8554,0.70269,1.271,386.25,0.19586,29.101,0.041093,supercritical,-45.71,-48.74,-1.5575
300,238,321.96,0.003106,148.93,223.83,4.8539,0.70281,1.2719,386.71,0.19477,29.152,0.041171,supercritical,-45.88,-48.88,-1.559
300,239,323.19,0.0030942,148.76,223.69,4.8523,0.70293,1.2727,387.18,0.19369,29.204,0.041248,supercritical,-46.05,-49.02,-1.5606
300,240,324.41,0.0030825,148.6,223.56,4.8509,0.70304,1.2735,387.64,0.19261,29.256,0.041326,supercritical,-46.21,-49.15,-1.562
300,241,325.63,0.003071,148.43,223.42,4.8494,0.70316,1.2743,388.11,0.19153,29.307,0.041404,supercritical,-46.38,-49.29,-1.5635
300,242,326.85,0.0030595,148.27,223.29,4.8479,0.70327,1.2751,388.57,0.19046,29.359,0.041482,supercritical,-46.54,-49.42,-1.565
300,243,328.06,0.0030482,148.1,223.15,4.8464,0.70339,1.2759,389.04,0.18939,29.411,0.04156,supercritical,-46.71,-49.56,-1.5665
300,244,329.27,0.003037,147.93,223.02,4.8449,0.7035,1.2766,389.51,0.18833,29.463,0.041638,supercritical,-46.88,-49.69,-1.568
300,245,330.49,0.0030259,147.77,222.89,4.8435,0.70362,1.2774,389.98,0.18727,29.515,0.041716,supercritical,-47.04,-49.82,-1.5694
300,246,331.69,0.0030148,147.61,222.75,4.842,0.70373,1.2782,390.45,0.18621,29.567,0.041794,supercritical,-47.2,-49.96,-1.5709
300,247,332.9,0.0030039,147.44,222.62,4.8405,0.70384,1.2789,390.92,0.18515,29.619,0.041872,supercritical,-47.37,-50.09,-1.5724
300,248,334.1,0.0029931,147.28,222.49,4.8391,0.70395,1.2797,391.4,0.1841,29.671,0.04195,supercritical,-47.53,-50.22,-1.5738
300,249,335.3,0.0029824,147.11,222.36,4.8376,0.70407,1.2804,391.87,0.18306,29.723,0.042028,supercritical,-47.7,-50.35,-1.5753
300,250,336.5,0.0029717,146.95,222.23,4.8362,0.70418,1.2811,392.35,0.18202,29.776,0.042107,supercritical,-47.86,-50.48,-1.5767
300,251,337.7,0.0029612,146.79,222.1,4.8348,0.70429,1.2818,392.83,0.18098,29.828,0.042185,supercritical,-48.02,-50.61,-1.5781
300,252,338.89,0.0029508,146.63,221.97,4.8333,0.7044,1.2826,393.31,0.17994,29.88,0.042263,supercritical,-48.18,-50.74,-1.5796
300,253,340.08,0.0029404,146.46,221.84,4.8319,0.70451,1.2833,393.79,0.17891,29.932,0.042341,supercritical,-48.35,-50.87,-1.581
300,254,341.27,0.0029302,146.3,221.72,4.8305,0.70462,1.284,394.27,0.17789,29.985,0.04242,supercritical,-48.51,-50.99,-1.5824
300,255,342.46,0.00292,146.14,221.59,4.8291,0.70473,1.2847,394.75,0.17686,30.037,0.042498,supercritical,-48.67,-51.12,-1.5838
300,256,343.64,0.00291,145.98,221.46,4.8277,0.70484,1.2853,395.23,0.17584,30.09,0.042576,supercritical,-48.83,-51.25,-1.5852
300,257,344.83,0.0029,145.82,221.34,4.8263,0.70494,1.286,395.72,0.17483,30.142,0.042654,supercritical,-48.99,-51.37,-1.5866
300,258,346.01,0.0028901,145.66,221.21,4.8249,0.70505,1.2867,396.2,0.17381,30.195,0.042733,supercritical,-49.15,-51.5,-1.588
300,259,347.18,0.0028803,145.5,221.09,4.8235,0.70516,1.2874,396.69,0.17281,30.248,0.042811,supercritical,-49.31,-51.62,-1.5894
300,260,348.36,0.0028706,145.34,220.97,4.8221,0.70527,1.288,397.18,0.1718,30.3,0.042889,supercritical,-49.47,-51.74,-1.5908
300,261,349.53,0.002861,145.18,220.84,4.8208,0.70537,1.2887,397.67,0.1708,30.353,0.042968,supercritical,-49.63,-51.87,-1.5921
300,262,350.7,0.0028515,145.02,220.72,4.8194,0.70548,1.2893,398.16,0.1698,30.406,0.043046,supercritical,-49.79,-51.99,-1.5935
300,263,351.86,0.002842,144.87,220.6,4.818,0.70559,1.2899,398.65,0.16881,30.458,0.043124,supercritical,-49.94,-52.11,-1.5949
300,264,353.03,0.0028326,144.71,220.48,4.8167,0.70569,1.2906,399.14,0.16782,30.511,0.043203,supercritical,-50.1,-52.23,-1.5962
300,265,354.19,0.0028233,144.55,220.36,4.8153,0.7058,1.2912,399.63,0.16683,30.564,0.043281,supercritical,-50.26,-52.35,-1.5976
300,266,355.35,0.0028141,144.39,220.24,4.8139,0.7059,1.2918,400.13,0.16585,30.617,0.04336,supercritical,-50.42,-52.47,-1.599
300,267,356.51,0.002805,144.24,220.12,4.8126,0.70601,1.2924,400.62,0.16487,30.67,0.043438,supercritical,-50.57,-52.59,-1.6003
300,268,357.66,0.0027959,144.08,220,4.8113,0.70611,1.293,401.12,0.1639,30.723,0.043516,supercritical,-50.73,-52.71,-1.6016
300,269,358.81,0.002787,143.92,219.89,4.8099,0.70622,1.2936,401.61,0.16293,30.776,0.043595,supercritical,-50.89,-52.82,-1.603
300,270,359.96,0.0027781,143.77,219.77,4.8086,0.70632,1.2942,402.11,0.16196,30.829,0.043673,supercritical,-51.04,-52.94,-1.6043
300,271,361.11,0.0027692,143.61,219.65,4.8073,0.70642,1.2948,402.61,0.161,30.881,0.043751,supercritical,-51.2,-53.06,-1.6056
300,272,362.25,0.0027605,143.46,219.54,4.806,0.70652,1.2953,403.11,0.16004,30.934,0.04383,supercritical,-51.35,-53.17,-1.6069
300,273,363.4,0.0027518,143.3,219.42,4.8046,0.70663,1.2959,403.61,0.15908,30.988,0.043908,supercritical,-51.51,-53.29,-1.6083
300,274,364.54,0.0027432,143.15,219.31,4.8033,0.70673,1.2965,404.11,0.15813,31.041,0.043986,supercritical,-51.66,-53.4,-1.6096
300,275,365.67,0.0027347,143,219.2,4.802,0.70683,1.297,404.61,0.15718,31.094,0.044065,supercritical,-51.81,-53.51,-1.6109
300,276,366.81,0.0027262,142.84,219.08,4.8007,0.70693,1.2976,405.12,0.15624,31.147,0.044143,supercritical,-51.97,-53.63,-1.6122
300,277,367.94,0.0027178,142.69,218.97,4.7994,0.70703,1.2981,405.62,0.1553,31.2,0.044221,supercritical,-52.12,-53.74,-1.6135
300,278,369.07,0.0027095,142.54,218.86,4.7982,0.70713,1.2986,406.13,0.15436,31.253,0.0443,supercritical,-52.27,-53.85,-1.6147
300,279,370.2,0.0027013,142.38,218.75,4.7969,0.70723,1.2992,406.63,0.15343,31.306,0.044378,supercritical,-52.43,-53.96,-1.616
300,280,371.32,0.0026931,142.23,218.64,4.7956,0.70733,1.2997,407.14,0.1525,31.359,0.044456,supercritical,-52.58,-54.07,-1.6173
300,281,372.44,0.002685,142.08,218.53,4.7943,0.70743,1.3002,407.65,0.15157,31.412,0.044534,supercritical,-52.73,-54.18,-1.6186
300,282,373.56,0.0026769,141.93,218.42,4.793,0.70753,1.3007,408.15,0.15065,31.466,0.044613,supercritical,-52.88,-54.29,-1.6199
300,283,374.68,0.002669,141.78,218.31,4.7918,0.70763,1.3012,408.66,0.14973,31.519,0.044691,supercritical,-53.03,-54.4,-1.6211
300,284,375.79,0.002661,141.63,218.2,4.7905,0.70773,1.3017,409.17,0.14882,31.572,0.044769,supercritical,-53.18,-54.51,-1.6224
300,285,376.9,0.0026532,141.48,218.09,4.7893,0.70783,1.3022,409.68,0.14791,31.625,0.044847,supercritical,-53.33,-54.62,-1.6236
300,286,378.01,0.0026454,141.33,217.99,4.788,0.70793,1.3027,410.2,0.147,31.678,0.044925,supercritical,-53.48,-54.72,-1.6249
300,287,379.12,0.0026377,141.18,217.88,4.7868,0.70802,1.3032,410.71,0.1461,31.732,0.045003,supercritical,-53.63,-54.83,-1.6261
300,288,380.22,0.00263,141.03,217.78,4.7855,0.70812,1.3036,411.22,0.1452,31.785,0.045081,supercritical,-53.78,-54.93,-1.6274
300,289,381.33,0.0026224,140.88,217.67,4.7843,0.70822,1.3041,411.74,0.1443,31.838,0.045159,supercritical,-53.93,-55.04,-1.6286
300,290,382.43,0.0026149,140.73,217.57,4.7831,0.70831,1.3045,412.25,0.14341,31.891,0.045238,supercritical,-54.08,-55.14,-1.6298
300,291,383.52,0.0026074,140.58,217.46,4.7818,0.70841,1.305,412.77,0.14252,31.945,0.045315,supercritical,-54.23,-55.25,-1.6311
300,292,384.62,0.0026,140.44,217.36,4.7806,0.70851,1.3054,413.28,0.14163,31.998,0.045393,supercritical,-54.37,-55.35,-1.6323
300,293,385.71,0.0025926,140.29,217.26,4.7794,0.7086,1.3059,413.8,0.14075,32.051,0.045471,supercritical,-54.52,-55.45,-1.6335
300,294,386.8,0.0025853,140.14,217.16,4.7782,0.7087,1.3063,414.32,0.13987,32.104,0.045549,supercritical,-54.67,-55.55,-1.6347
300,295,387.88,0.0025781,139.99,217.06,4.777,0.70879,1.3067,414.84,0.139,32.158,0.045627,supercritical,-54.82,-55.65,-1.6359
300,296,388.97,0.0025709,139.85,216.95,4.7758,0.70889,1.3072,415.35,0.13813,32.211,0.045705,supercritical,-54.96,-55.76,-1.6371
300,297,390.05,0.0025638,139.7,216.85,4.7746,0.70898,1.3076,415.87,0.13726,32.264,0.045783,supercritical,-55.11,-55.86,-1.6383
300,298,391.13,0.0025567,139.56,216.76,4.7734,0.70908,1.308,416.39,0.1364,32.317,0.04586,supercritical,-55.25,-55.95,-1.6395
300,299,392.21,0.0025497,139.41,216.66,4.7722,0.70917,1.3084,416.92,0.13554,32.371,0.045938,supercritical,-55.4,-56.05,-1.6407
300,300,393.28,0.0025427,139.27,216.56,4.771,0.70926,1.3088,417.44,0.13468,32.424,0.046016,supercritical,-55.54,-56.15,-1.6419
