Temperature (K),Pressure (atm),Density (kg/m3),Volume (m3/kg),Internal Energy (kJ/kg),Enthalpy (kJ/kg),Entropy (J/g*K),Cv (J/g*K),Cp (J/g*K),Sound Spd. (m/s),Joule-Thomson (F/atm),Viscosity (uPa*s),Therm. Cond. (W/m*K),Phase,Adjusted Internal Energy,Adjusted Enthalpy,Adjusted Entropy
300,224,16.094,0.062135,2667.1,4077.3,30.982,10.367,14.747,1516.6,-0.075751,9.356,0.20408,supercritical,-53.0999999999999,119,-22.482
300,225,16.157,0.061894,2666.9,4078,30.963,10.368,14.748,1517.5,-0.075821,9.3588,0.20416,supercritical,-53.2999999999997,119.7,-22.501
300,226,16.219,0.061656,2666.7,4078.6,30.944,10.369,14.749,1518.4,-0.07589,9.3617,0.20423,supercritical,-53.5,120.3,-22.52
300,227,16.282,0.061419,2666.5,4079.2,30.925,10.37,14.751,1519.3,-0.07596,9.3646,0.20431,supercritical,-53.6999999999998,120.9,-22.539
300,228,16.344,0.061184,2666.3,4079.8,30.907,10.371,14.752,1520.2,-0.076029,9.3675,0.20438,supercritical,-53.8999999999996,121.5,-22.557
300,229,16.406,0.060952,2666.2,4080.5,30.888,10.371,14.753,1521.1,-0.076098,9.3704,0.20446,supercritical,-54,122.2,-22.576
300,230,16.469,0.060722,2666,4081.1,30.87,10.372,14.754,1522,-0.076167,9.3732,0.20453,supercritical,-54.1999999999998,122.8,-22.594
300,231,16.531,0.060493,2665.8,4081.7,30.851,10.373,14.756,1522.8,-0.076235,9.3761,0.20461,supercritical,-54.3999999999996,123.4,-22.613
300,232,16.593,0.060267,2665.6,4082.3,30.833,10.374,14.757,1523.7,-0.076304,9.379,0.20468,supercritical,-54.5999999999999,124,-22.631
300,233,16.655,0.060042,2665.4,4083,30.815,10.374,14.758,1524.6,-0.076372,9.382,0.20476,supercritical,-54.7999999999997,124.7,-22.649
300,234,16.717,0.05982,2665.3,4083.6,30.796,10.375,14.759,1525.5,-0.076439,9.3849,0.20483,supercritical,-54.8999999999996,125.3,-22.668
300,235,16.779,0.059599,2665.1,4084.2,30.778,10.376,14.76,1526.4,-0.076507,9.3878,0.20491,supercritical,-55.0999999999999,125.9,-22.686
300,236,16.841,0.05938,2664.9,4084.8,30.76,10.377,14.762,1527.3,-0.076574,9.3907,0.20498,supercritical,-55.2999999999997,126.5,-22.704
300,237,16.902,0.059163,2664.7,4085.5,30.742,10.378,14.763,1528.2,-0.076641,9.3937,0.20506,supercritical,-55.5,127.2,-22.722
300,238,16.964,0.058948,2664.5,4086.1,30.725,10.378,14.764,1529.1,-0.076708,9.3966,0.20514,supercritical,-55.6999999999998,127.8,-22.739
300,239,17.026,0.058735,2664.4,4086.7,30.707,10.379,14.765,1530,-0.076775,9.3995,0.20521,supercritical,-55.7999999999997,128.4,-22.757
300,240,17.087,0.058523,2664.2,4087.4,30.689,10.38,14.766,1530.9,-0.076841,9.4025,0.20529,supercritical,-56,129.1,-22.775
300,241,17.149,0.058313,2664,4088,30.672,10.381,14.767,1531.8,-0.076907,9.4055,0.20537,supercritical,-56.1999999999998,129.7,-22.792
300,242,17.21,0.058105,2663.8,4088.6,30.654,10.382,14.769,1532.7,-0.076973,9.4084,0.20544,supercritical,-56.3999999999996,130.3,-22.81
300,243,17.271,0.057899,2663.7,4089.2,30.636,10.382,14.77,1533.6,-0.077039,9.4114,0.20552,supercritical,-56.5,130.9,-22.828
300,244,17.333,0.057694,2663.5,4089.9,30.619,10.383,14.771,1534.5,-0.077104,9.4144,0.2056,supercritical,-56.6999999999998,131.6,-22.845
300,245,17.394,0.057492,2663.3,4090.5,30.602,10.384,14.772,1535.4,-0.077169,9.4173,0.20568,supercritical,-56.8999999999996,132.2,-22.862
