Pressure (atm),Cantera GRI Density @140K (kg/m³),Deviation (GRI vs HEOS) (%),VdW Predicted Density @140K (kg/m³),Deviation (VdW vs HEOS) (%),CP PR Density @140K (kg/m³),Deviation (PR vs HEOS) (%),CP SRK Density @140K (kg/m³),Deviation (SRK vs HEOS) (%),CP HEOS Density @140K (kg/m³),Notes
3500000.0,59.111960017346924,-86.38663607752937,59.111960017346924,-86.38663607752937,480.0619127263302,10.557280139975735,480.0619127263302,10.557280139975735,434.22008222210917,
3600000.0000000005,60.8008731606997,-86.01073264576307,60.8008731606997,-86.01073264576307,480.6419214467803,10.58769374909704,480.6419214467803,10.58769374909704,434.6251424116572,
3700000.0,62.48978630405246,-85.6354101807264,62.48978630405246,-85.6354101807264,481.2167121902946,10.617768016671073,481.2167121902946,10.617768016671073,435.0265972802588,
3800000.0000000005,64.17869944740525,-85.26066042920725,64.17869944740525,-85.26066042920725,481.78638687016496,10.647507939673444,481.78638687016496,10.647507939673444,435.4245259033232,
3900000.0000000005,65.86761259075801,-84.88647537192548,65.86761259075801,-84.88647537192548,482.3510442539608,10.676918442502723,482.3510442539608,10.676918442502723,435.81900457821735,
4000000.0,67.55652573411076,-84.5128472136469,67.55652573411076,-84.5128472136469,482.9107800962145,10.706004375692391,482.9107800962145,10.706004375692391,436.210106958071,
4100000.0000000005,69.24543887746356,-84.13976837384826,69.24543887746356,-84.13976837384826,483.46568726403297,10.734770514968462,483.46568726403297,10.734770514968462,436.59790417742454,
4200000.0,70.93435202081632,-83.76723147789616,70.93435202081632,-83.76723147789616,484.01585585608905,10.763221560608452,484.01585585608905,10.763221560608452,436.98246497032477,
4300000.000000001,72.62326516416908,-83.39522934870396,72.62326516416908,-83.39522934870396,484.56137331541584,10.791362137064475,484.56137331541584,10.791362137064475,437.36385578141494,
4400000.0,74.31217830752185,-83.02375499883536,74.31217830752185,-83.02375499883536,485.10232453638923,10.819196792817696,485.10232453638923,10.819196792817696,437.74214087051496,
4500000.0,76.00109145087463,-82.65280162302489,76.00109145087463,-82.65280162302489,485.6387919662626,10.846730000432908,485.6387919662626,10.846730000432908,438.11738241115995,
4600000.000000001,77.6900045942274,-82.28236259108796,77.6900045942274,-82.28236259108796,486.17085570158537,10.873966156789486,486.17085570158537,10.873966156789486,438.48964058350697,
4700000.0,79.37891773758015,-81.91243144119586,79.37891773758015,-81.91243144119586,486.6985935798187,10.900909583462926,486.6985935798187,10.900909583462926,438.85897366200965,
4800000.000000001,81.06783088093295,-81.5430018734919,81.06783088093295,-81.5430018734919,487.22208126643557,10.927564527238912,487.22208126643557,10.927564527238912,439.22543809820627,
4900000.0,82.7567440242857,-81.17406774402765,82.7567440242857,-81.17406774402765,487.7413923377717,10.953935160739622,487.7413923377717,10.953935160739622,439.5890885989558,
5000000.0,84.44565716763847,-80.80562305899939,84.44565716763847,-80.80562305899939,488.2565983598815,10.980025583148544,488.2565983598815,10.980025583148544,439.949978200419,
5100000.000000001,86.13457031099125,-80.43766196926634,86.13457031099125,-80.43766196926634,488.76776896362725,11.00583982101686,488.76776896362725,11.00583982101686,440.30815833807,
5200000.0,87.823483454344,-80.07017876513365,87.823483454344,-80.07017876513365,489.2749719162199,11.03138182914102,489.2749719162199,11.03138182914102,440.6636789129882,
5300000.000000001,89.51239659769679,-79.70316787138415,89.51239659769679,-79.70316787138415,489.7782731894152,11.05665549149981,489.7782731894152,11.05665549149981,441.0165883546731,
5400000.0,91.20130974104954,-79.33662384254464,91.20130974104954,-79.33662384254464,490.2777370245516,11.08166462223997,490.2777370245516,11.08166462223997,441.36693368060287,
5500000.0,92.8902228844023,-78.97054135837223,92.8902228844023,-78.97054135837223,490.7734259946073,11.106412966703774,490.7734259946073,11.106412966703774,441.71476055273394,
5600000.000000001,94.5791360277551,-78.60491521954921,94.5791360277551,-78.60491521954921,491.26540106344095,11.130904202487386,491.26540106344095,11.130904202487386,442.0601133311441,
5700000.0,96.26804917110785,-78.23974034357322,96.26804917110785,-78.23974034357322,491.75372164237075,11.155141940527844,491.75372164237075,11.155141940527844,442.4030351249764,
5800000.000000001,97.95696231446063,-77.87501176083265,97.95696231446063,-77.87501176083265,492.23844564423575,11.179129726208524,492.23844564423575,11.179129726208524,442.7435678408618,
5900000.0,99.64587545781339,-77.51072461085674,99.64587545781339,-77.51072461085674,492.71962953507455,11.20287104047984,492.71962953507455,11.20287104047984,443.0817522289652,
6000000.0,101.33478860116615,-77.14687413873054,101.33478860116615,-77.14687413873054,493.19732838354844,11.226369300990166,493.19732838354844,11.226369300990166,443.41762792679583,
6100000.000000001,103.02370174451895,-76.78345569166586,103.02370174451895,-76.78345569166586,493.67159590822695,11.249627863222633,493.67159590822695,11.249627863222633,443.751233500914,
6200000.0,104.7126148878717,-76.42046471571989,104.7126148878717,-76.42046471571989,494.1424845228489,11.272650021634634,494.1424845228489,11.272650021634634,444.0826064866553,
6300000.000000001,106.40152803122449,-76.05789675265342,106.40152803122449,-76.05789675265342,494.61004537966176,11.295439010795906,494.61004537966176,11.295439010795906,444.4117834259888,
6400000.0,108.09044117457724,-75.69574743692161,108.09044117457724,-75.69574743692161,495.07432841093896,11.317998006523938,495.07432841093896,11.317998006523938,444.7387999036099,
6500000.0,109.77935431793001,-75.33401249278977,109.77935431793001,-75.33401249278977,495.53538236876784,11.340330127013138,495.53538236876784,11.340330127013138,445.063690581372,
6600000.000000001,111.46826746128279,-74.97268773156873,111.46826746128279,-74.97268773156873,495.99325486319344,11.36243843395525,495.99325486319344,11.36243843395525,445.38648923114937,
6700000.0,113.15718060463554,-74.61176904896233,113.15718060463554,-74.61176904896233,496.4479923988034,11.384325933651732,496.4479923988034,11.384325933651732,445.7072287662112,
6800000.000000001,114.84609374798833,-74.25125242252263,114.84609374798833,-74.25125242252263,496.8996404098265,11.405995578112604,496.8996404098265,11.405995578112604,446.02594127119846,
6900000.0,116.53500689134108,-73.89113390920662,116.53500689134108,-73.89113390920662,497.3482432938216,11.427450266144467,497.3482432938216,11.427450266144467,446.3426580307683,
7000000.000000001,118.22392003469388,-73.53140964302975,118.22392003469388,-73.53140964302975,497.79384444402393,11.448692844423164,497.79384444402393,11.448692844423164,446.65740955698726,
7100000.000000001,119.91283317804663,-73.1720758328113,119.91283317804663,-73.1720758328113,498.2364862804125,11.469726108552958,498.2364862804125,11.469726108552958,446.97022561553,
7200000.0,121.6017463213994,-72.8131287600075,121.6017463213994,-72.8131287600075,498.6762102795611,11.49055280410905,498.6762102795611,11.49055280410905,447.2811352507547,
7300000.000000001,123.29065946475217,-72.45456477662768,123.29065946475217,-72.45456477662768,499.1130570033293,11.511175627664437,499.1130570033293,11.511175627664437,447.5901668097076,
7400000.0,124.97957260810492,-72.09638030322989,124.97957260810492,-72.09638030322989,499.54706612644844,11.531597227799518,499.54706612644844,11.531597227799518,447.8973479651156,
7500000.000000001,126.66848575145772,-71.73857182699204,126.66848575145772,-71.73857182699204,499.9782764630547,11.551820206095146,499.9782764630547,11.551820206095146,448.2027057374149,
7600000.000000001,128.3573988948105,-71.38113589985502,128.3573988948105,-71.38113589985502,500.40672599221546,11.571847118107193,500.40672599221546,11.571847118107193,448.50626651586873,
7700000.0,130.04631203816325,-71.02406913673464,130.04631203816325,-71.02406913673464,500.832451882498,11.59168047432395,500.832451882498,11.59168047432395,448.8080560788169,
7800000.000000001,131.73522518151603,-70.66736821379882,131.73522518151603,-70.66736821379882,501.25549051562274,11.611322741105647,501.25549051562274,11.611322741105647,449.1080996130995,
7900000.0,133.42413832486875,-70.31102986680786,133.42413832486875,-70.31102986680786,501.67587750923997,11.630776341604935,501.67587750923997,11.630776341604935,449.4064217326998,
8000000.0,135.11305146822153,-69.9550508895137,135.11305146822153,-69.9550508895137,502.09364773887467,11.650043656670613,502.09364773887467,11.650043656670613,449.70304649663854,
8100000.000000002,136.80196461157433,-69.59942813211704,136.80196461157433,-69.59942813211704,502.5088353590693,11.669127025731763,502.5088353590693,11.669127025731763,449.99799742616136,
8199999.999999999,138.49087775492706,-69.24415849977828,138.49087775492706,-69.24415849977828,502.92147382376686,11.688028747665214,502.92147382376686,11.688028747665214,450.2912975212486,
8300000.000000001,140.17979089827986,-68.88923895118107,140.17979089827986,-68.88923895118107,503.3315959059613,11.706751081643974,503.3315959059613,11.706751081643974,450.5829692764831,
8400000.0,141.86870404163264,-68.53466649714558,141.86870404163264,-68.53466649714558,503.739233716651,11.725296247968382,503.739233716651,11.725296247968382,450.87303469630405,
8500000.0,143.5576171849854,-68.18043819928941,143.5576171849854,-68.18043819928941,504.14441872312415,11.743666428879362,504.14441872312415,11.743666428879362,451.16151530967807,
8600000.000000002,145.24653032833817,-67.82655116873434,145.24653032833817,-67.82655116873434,504.54718176660276,11.761863769354095,504.54718176660276,11.761863769354095,451.44843218421096,
8700000.0,146.93544347169092,-67.4730025648566,146.93544347169092,-67.4730025648566,504.9475530792751,11.7798903778849,504.9475530792751,11.7798903778849,451.73380593972786,
8800000.0,148.6243566150437,-67.11978959407935,148.6243566150437,-67.11978959407935,505.3455623007408,11.797748327240122,505.3455623007408,11.797748327240122,452.0176567613488,
8900000.0,150.31326975839647,-66.76690950870497,150.31326975839647,-66.76690950870497,505.74123849389326,11.815439655209307,505.74123849389326,11.815439655209307,452.30000441207545,
